,Product_A,Product_B,Lift,product_A_name,product_B_name
26431,28934,38739,0.7696824505245871,Frozen Broccoli Florets,Hass Avocado
40026,15872,33754,0.7696531523796553,Celery Hearts,Total 2% with Strawberry Lowfat Greek Strained Yogurt
12958,23734,9839,0.7695758593872642,Sour Cream,Organic Broccoli
24322,1511,45007,0.7694881971287997,2% Reduced Fat DHA Omega-3 Reduced Fat Milk,Organic Zucchini
42483,40545,48745,0.769404750361362,Berry Medley,Globe Eggplant
31690,36070,33198,0.7694042165156375,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",Sparkling Natural Mineral Water
25784,2966,41844,0.7693876486005201,Pure Coconut Water,Honey Nut Cheerios
3038,9839,27086,0.7692688320381148,Organic Broccoli,Half & Half
14613,43154,9839,0.7692052771114759,Sparkling Mineral Water,Organic Broccoli
7460,260,28842,0.7691207884141222,Cantaloupe,Bunched Cilantro
36411,36550,38739,0.7690018631487213,Organic Extra Large Grade AA Brown Eggs,Hass Avocado
27477,47630,40723,0.7689284162065579,Medium Navel Orange,Organic Cripps Pink Apples
12727,43789,16797,0.7689106200714564,Organic Basil,Strawberries
17644,40174,29487,0.7688632334825587,2% Reduced Fat Organic Milk,Roma Tomato
30553,45,41290,0.7688132235486891,European Cucumber,Lemonade
25410,34448,29447,0.7688120542256514,Original Veggie Straws,"Milk, Organic, Vitamin D"
2746,34358,35951,0.7686345007072374,Garlic,Organic Unsweetened Almond Milk
8135,19678,16797,0.7686136057713668,Organic Russet Potato,Strawberries
29766,20082,28849,0.7685887472482466,Organic Whole Milk with DHA Omega-3,No Salt Added Black Beans
37995,37158,35951,0.7685740354381446,Chicken & Maple Breakfast Sausage,Organic Unsweetened Almond Milk
14498,23288,41844,0.7685722738139574,Distilled Water,Honey Nut Cheerios
17581,40174,21903,0.7685475649865346,2% Reduced Fat Organic Milk,Organic Baby Spinach
17821,3952,25890,0.7685313855748374,Organic Broccoli Crowns,Boneless Skinless Chicken Breasts
29570,31040,10246,0.7685269755105948,Sea Salt Pita Chips,Organic Celery Hearts
9133,14992,3957,0.7685181472910716,Green Beans,100% Raw Coconut Water
38497,15937,6104,0.7684343758515926,Shallot,Whole Milk Plain Yogurt
41542,48745,25466,0.7683187874109579,Globe Eggplant,Water
11310,30776,14992,0.7683123860735906,Organic Raw Kombucha Gingerade,Green Beans
8673,36011,31717,0.7682528732068296,Organic Fat Free Milk,Organic Cilantro
21750,49520,24964,0.7682414594743685,Orange Sparkling Water,Organic Garlic
29187,18027,43352,0.7682155139902848,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,Raspberries
19362,10132,34126,0.7682092440945635,Organic American Cheese Singles,Organic Italian Parsley Bunch
4645,38739,38689,0.7681340659073209,Hass Avocado,Organic Reduced Fat Milk
4422,432,8277,0.7680489692489753,Vanilla Almond Breeze Almond Milk,Apple Honeycrisp Organic
9343,1463,31717,0.7679899250624752,Organic Milk,Organic Cilantro
12913,23734,21616,0.7678733856075923,Sour Cream,Organic Baby Arugula
12933,23734,10749,0.7678219753837331,Sour Cream,Organic Red Bell Pepper
40797,41149,39877,0.7677868025216277,Organic Riced Cauliflower,Organic Granny Smith Apple
18436,8571,9387,0.7677563219809623,Baby Cucumbers,Granny Smith Apples
13435,18523,8174,0.7677225503558989,Total 2% All Natural Greek Strained Yogurt with Honey,Organic Navel Orange
38255,15937,30489,0.76770344953664,Shallot,Original Hummus
17224,18531,45066,0.7675858103444051,Organic Heavy Whipping Cream,Honeycrisp Apple
42222,40545,31717,0.7675853303059373,Berry Medley,Organic Cilantro
24191,16083,44142,0.7675579491055682,Organic Large Brown Eggs,Red Onion
17348,18531,2295,0.7675433685227158,Organic Heavy Whipping Cream,Yellow Bell Pepper
6588,8193,21616,0.7674565515927755,Russet Potato,Organic Baby Arugula
6898,41787,43295,0.767419027236654,Bartlett Pears,Unsweetened Vanilla Almond Milk
20976,23375,29487,0.7674087928776036,Marinara Sauce,Roma Tomato
23291,40723,23909,0.7673708852995297,Organic Cripps Pink Apples,2% Reduced Fat Milk
44051,13535,19348,0.7672947205915258,Organic Medium Salsa,Fat Free Milk
16748,25931,19348,0.7672947205915258,Organic Baby Spinach Salad,Fat Free Milk
31841,36070,48364,0.7671351453438047,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",Sweet Onion
12131,6046,5077,0.7671346695429868,Boneless Skinless Chicken Breast,100% Whole Wheat Bread
8980,43772,8174,0.7670572246065809,Cherubs Heavenly Salad Tomatoes,Organic Navel Orange
14206,46654,27845,0.7669933535310833,Organic Grade A Large Brown Eggs,Organic Whole Milk
214,5876,47766,0.7669339463266254,Organic Lemon,Organic Avocado
5800,34243,42265,0.7668127472132326,Organic Baby Broccoli,Organic Baby Carrots
10598,31553,22935,0.7667889464938619,Fresh Ginger Root,Organic Yellow Onion
14615,43154,4210,0.7667821593326858,Sparkling Mineral Water,Whole Milk
21645,5258,41787,0.7667593277167403,Sparkling Water,Bartlett Pears
15134,43768,46906,0.7667245228884128,Organic Bell Pepper,Grape White/Green Seedless
8703,36011,11520,0.7667021494520287,Organic Fat Free Milk,Large Alfresco Eggs
6361,32655,21616,0.7666976205512044,Organic Large Grade AA Brown Eggs,Organic Baby Arugula
10535,25146,19348,0.7666921331146215,Original Orange Juice,Fat Free Milk
29132,44987,40571,0.7666817965288201,Heavy Whipping Cream,Total 2% Greek Strained Yogurt with Cherry 5.3 oz
28014,5782,43961,0.7666499271437544,Grade A Large White Eggs,Organic Peeled Whole Baby Carrots
8036,8859,27086,0.7664661170300268,Natural Spring Water,Half & Half
23573,30450,1463,0.7664432711217737,Creamy Almond Butter,Organic Milk
30277,10673,18362,0.7662547946928253,Original Nooks & Crannies English Muffins,Organic Bread with 21 Whole Grains
42933,40709,5212,0.7662547946928252,Sea Salt & Vinegar Potato Chips,Watermelon Chunks
3857,3957,30489,0.7662385627991068,100% Raw Coconut Water,Original Hummus
44741,13984,21267,0.7662243946987248,Organic Mint,Sourdough Bread
16454,32864,18523,0.766165895837372,Organic Baby Rainbow Carrots,Total 2% All Natural Greek Strained Yogurt with Honey
16536,35939,37067,0.7660930715033074,Organic Jalapeno Pepper,Organic Banana
756,12341,30391,0.7660189603149337,Hass Avocados,Organic Cucumber
44893,651,41950,0.7659231636754148,Organic Salted Butter,Organic Tomato Cluster
10181,2295,19057,0.7659195497209789,Yellow Bell Pepper,Organic Large Extra Fancy Fuji Apple
16749,25931,38739,0.765800766696293,Organic Baby Spinach Salad,Hass Avocado
28040,5782,34358,0.7657904541312613,Grade A Large White Eggs,Garlic
24230,16083,21405,0.7657547589353906,Organic Large Brown Eggs,"Organic Red Radish, Bunch"
39101,43086,5077,0.7657185603545814,Super Greens Salad,100% Whole Wheat Bread
38425,15937,20119,0.7656718795932885,Shallot,Sparkling Water Berry
11082,26620,34126,0.765620543055842,Peach Pear Flavored Sparkling Water,Organic Italian Parsley Bunch
20196,44910,38739,0.7656169009659939,Organic Spring Mix Salad,Hass Avocado
26346,28934,39275,0.7655282423958188,Frozen Broccoli Florets,Organic Blueberries
4962,9387,45007,0.7655245241100379,Granny Smith Apples,Organic Zucchini
42480,40545,28993,0.7654966627404789,Berry Medley,Iceberg Lettuce
25250,34448,17794,0.7654726196271809,Original Veggie Straws,Carrots
10523,25146,46906,0.7653396016297923,Original Orange Juice,Grape White/Green Seedless
7919,22963,49683,0.7652987465514555,Organic Roasted Turkey Breast,Cucumber Kirby
2810,15290,27086,0.7652896743017638,Orange Bell Pepper,Half & Half
1797,35221,31717,0.7652490223366832,Lime Sparkling Water,Organic Cilantro
28450,14084,26209,0.7652402534645322,Organic Unsweetened Vanilla Almond Milk,Limes
31331,39619,38456,0.7652305553063605,Organic Tomato Basil Pasta Sauce,Large Grapefruit
1516,25890,49235,0.7651083142124443,Boneless Skinless Chicken Breasts,Organic Half & Half
18125,21267,23288,0.7650875632525843,Sourdough Bread,Distilled Water
30510,45,21288,0.7650501081687694,European Cucumber,Blackberries
20373,33787,46667,0.7648684315826969,Total 2% Lowfat Greek Strained Yogurt with Peach,Organic Ginger Root
12042,5212,42736,0.7648095762946872,Watermelon Chunks,Unsalted Butter
29139,44987,8048,0.7647108921675635,Heavy Whipping Cream,Packaged Grape Tomatoes
6303,43295,31506,0.7646753052944422,Unsweetened Vanilla Almond Milk,Extra Virgin Olive Oil
40214,37766,19057,0.7646680471887549,XL Emerald White Seedless Grapes,Organic Large Extra Fancy Fuji Apple
8092,8859,6184,0.7646474833041997,Natural Spring Water,Clementines
16169,16953,34969,0.7643939529715392,Creamy Peanut Butter,Red Vine Tomato
37488,47141,31506,0.7643371030364614,Cola,Extra Virgin Olive Oil
12937,23734,11520,0.7643322232403582,Sour Cream,Large Alfresco Eggs
29197,18027,26604,0.7643049146543613,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,Organic Blackberries
17624,40174,48679,0.764298715809207,2% Reduced Fat Organic Milk,Organic Garnet Sweet Potato (Yam)
23009,48364,47766,0.7642666802058048,Sweet Onion,Organic Avocado
6686,5025,4920,0.7642642298404226,Green Onions,Seedless Red Grapes
7526,33754,46979,0.7642604032738561,Total 2% with Strawberry Lowfat Greek Strained Yogurt,Asparagus
13277,32689,34358,0.7642016772554703,Romaine Hearts,Garlic
9536,17948,46906,0.764191487853368,Frozen Organic Wild Blueberries,Grape White/Green Seedless
37928,44422,39180,0.7641465804428768,Organic Old Fashioned Rolled Oats,Organic Lowfat 1% Milk
4735,28199,28842,0.7641419597809884,"Clementines, Bag",Bunched Cilantro
15168,43768,41787,0.7641385126569268,Organic Bell Pepper,Bartlett Pears
10735,26165,47766,0.764129966857102,Electrolyte Enhanced Water,Organic Avocado
43994,13535,27104,0.7641270071887243,Organic Medium Salsa,Fresh Cauliflower
37249,24024,41220,0.7640730765394097,1% Lowfat Milk,Organic Romaine Lettuce
14361,46654,32478,0.7640711166288888,Organic Grade A Large Brown Eggs,Reduced Fat 2% Milk
22318,45603,32689,0.7640430567902672,Trilogy Kombucha Drink,Romaine Hearts
3475,46906,46667,0.7639817393485032,Grape White/Green Seedless,Organic Ginger Root
28043,5782,27344,0.7638873963426648,Grade A Large White Eggs,Uncured Genoa Salami
17350,18531,25146,0.7638820214477382,Organic Heavy Whipping Cream,Original Orange Juice
2050,33198,28985,0.7638111380186298,Sparkling Natural Mineral Water,Michigan Organic Kale
7420,260,12341,0.76378907216241,Cantaloupe,Hass Avocados
4444,432,196,0.7637579688464252,Vanilla Almond Breeze Almond Milk,Soda
14736,41290,5450,0.7635398759943399,Lemonade,Small Hass Avocado
12823,43789,20995,0.7634062109098819,Organic Basil,Organic Broccoli Florets
23314,40723,432,0.763339471329249,Organic Cripps Pink Apples,Vanilla Almond Breeze Almond Milk
4789,14947,26604,0.7632863233489882,Pure Sparkling Water,Organic Blackberries
20147,44910,8424,0.7632823076715016,Organic Spring Mix Salad,Broccoli Crown
12801,43789,47144,0.7632167800883163,Organic Basil,Unsweetened Original Almond Breeze Almond Milk
15363,48205,17948,0.7631817337952969,Spinach,Frozen Organic Wild Blueberries
37551,47141,30776,0.763177466200083,Cola,Organic Raw Kombucha Gingerade
1990,18465,19660,0.7631098007114755,Organic Grade A Free Range Large Brown Eggs,Spring Water
5225,30233,34358,0.7630822724381966,Organic Large Brown Grade AA Cage Free Eggs,Garlic
44745,13984,35108,0.763072157072531,Organic Mint,Salted Butter
18068,21267,32655,0.7630497449426484,Sourdough Bread,Organic Large Grade AA Brown Eggs
42808,40709,5450,0.7630161860931092,Sea Salt & Vinegar Potato Chips,Small Hass Avocado
2136,37067,34126,0.762983817816246,Organic Banana,Organic Italian Parsley Bunch
17034,42342,24964,0.7629126312743967,Roasted Turkey Breast,Organic Garlic
9793,21405,18465,0.7628536949499659,"Organic Red Radish, Bunch",Organic Grade A Free Range Large Brown Eggs
4439,432,22825,0.7628483224093416,Vanilla Almond Breeze Almond Milk,Organic D'Anjou Pears
5710,42736,12341,0.7627806746699284,Unsalted Butter,Hass Avocados
4822,14947,8174,0.7627553415588324,Pure Sparkling Water,Organic Navel Orange
16191,16953,47144,0.7627500950081596,Creamy Peanut Butter,Unsweetened Original Almond Breeze Almond Milk
4504,19348,12341,0.7626715501098897,Fat Free Milk,Hass Avocados
29587,31040,28465,0.762640699010753,Sea Salt Pita Chips,Icelandic Style Skyr Blueberry Non-fat Yogurt
37166,24024,27104,0.7626055153602512,1% Lowfat Milk,Fresh Cauliflower
20579,2086,20114,0.7625236252649861,Sustainably Soft Bath Tissue,Jalapeno Peppers
16123,16953,22935,0.7624877336374456,Creamy Peanut Butter,Organic Yellow Onion
26299,890,13629,0.762299722963398,Organic Diced Tomatoes,Organic Snipped Green Beans
24215,16083,8021,0.7622546928934154,Organic Large Brown Eggs,100% Recycled Paper Towels
6344,32655,4920,0.7622019950054512,Organic Large Grade AA Brown Eggs,Seedless Red Grapes
25010,40332,28985,0.7620642320885278,"Cage Free Brown Eggs-Large, Grade A",Michigan Organic Kale
23304,40723,33731,0.7620629839189993,Organic Cripps Pink Apples,Grated Parmesan
1015,35951,28204,0.7619821576141821,Organic Unsweetened Almond Milk,Organic Fuji Apple
22678,2078,9387,0.7619276007141872,Unsalted Pure Irish Butter,Granny Smith Apples
20909,46969,2086,0.7617998249562391,Organic Bosc Pear,Sustainably Soft Bath Tissue
26621,17461,34126,0.7617124249922786,Air Chilled Organic Boneless Skinless Chicken Breasts,Organic Italian Parsley Bunch
14387,23288,42265,0.7616930775359929,Distilled Water,Organic Baby Carrots
9019,43772,34243,0.761641110046252,Cherubs Heavenly Salad Tomatoes,Organic Baby Broccoli
13160,39408,20842,0.7615310120989781,Gala Apples,Total 0% Greek Yogurt
18729,35108,27966,0.7615163102277122,Salted Butter,Organic Raspberries
42811,40709,21616,0.7615141857267841,Sea Salt & Vinegar Potato Chips,Organic Baby Arugula
38074,37158,11182,0.7611123220549846,Chicken & Maple Breakfast Sausage,Baby Spinach
27187,39993,42701,0.7610647380468353,Vine Ripe Tomatoes,Organic Sour Cream
5788,34243,27845,0.7610472378356895,Organic Baby Broccoli,Organic Whole Milk
3652,38689,21709,0.7609881601753671,Organic Reduced Fat Milk,Sparkling Lemon Water
18165,24799,4605,0.7609747763918303,Vanilla Skyr Nonfat Yogurt,Yellow Onions
17150,42342,1940,0.7606852612646355,Roasted Turkey Breast,Organic 2% Reduced Fat Milk
3386,21709,37067,0.7606775141734852,Sparkling Lemon Water,Organic Banana
31954,39180,20114,0.7604256766663734,Organic Lowfat 1% Milk,Jalapeno Peppers
23030,48364,28204,0.7603817728075247,Sweet Onion,Organic Fuji Apple
4876,5479,28204,0.760310328499265,Italian Sparkling Mineral Water,Organic Fuji Apple
44261,33768,27966,0.7602652215628886,Sinfully Sweet Campari Tomatoes,Organic Raspberries
42668,329,35939,0.7602638824783945,Organic Whole Grassmilk Milk,Organic Jalapeno Pepper
35038,15424,21938,0.7602578055678795,Purified Water,Green Bell Pepper
8484,1940,5479,0.7602189010908356,Organic 2% Reduced Fat Milk,Italian Sparkling Mineral Water
702,19660,26604,0.7601994271987426,Spring Water,Organic Blackberries
34962,30169,10673,0.7601162894314739,Total 2% All Natural Plain Greek Yogurt,Original Nooks & Crannies English Muffins
887,39877,43352,0.7600663766719397,Organic Granny Smith Apple,Raspberries
4532,19348,27521,0.7600174318050685,Fat Free Milk,Organic Lacinato (Dinosaur) Kale
29529,31040,22963,0.7600030627231786,Sea Salt Pita Chips,Organic Roasted Turkey Breast
12551,33120,44683,0.7599612091277043,Organic Egg Whites,Brussels Sprouts
28691,40396,39275,0.759956511994699,Guacamole,Organic Blueberries
10967,44683,33000,0.7599365750528541,Brussels Sprouts,Pure Irish Butter
20537,2086,28985,0.7598364233455271,Sustainably Soft Bath Tissue,Michigan Organic Kale
13666,32478,46676,0.7597743841881883,Reduced Fat 2% Milk,Total 0% Nonfat Greek Yogurt
16003,31683,46667,0.759769308705479,Original No Pulp 100% Florida Orange Juice,Organic Ginger Root
34841,30169,8021,0.7597661667739743,Total 2% All Natural Plain Greek Yogurt,100% Recycled Paper Towels
39677,28156,34126,0.7597274385603964,Total 0% Nonfat Plain Greek Yogurt,Organic Italian Parsley Bunch
22795,25466,47766,0.7596821588354807,Water,Organic Avocado
13446,18523,4210,0.759640390015866,Total 2% All Natural Greek Strained Yogurt with Honey,Whole Milk
5381,37687,28204,0.759635710046504,Organic Spring Mix,Organic Fuji Apple
7686,11182,35221,0.7595893681089848,Baby Spinach,Lime Sparkling Water
28507,14084,29487,0.7595815635045725,Organic Unsweetened Vanilla Almond Milk,Roma Tomato
29879,20082,39993,0.7594750466879907,Organic Whole Milk with DHA Omega-3,Vine Ripe Tomatoes
23669,47977,4920,0.7593927586977501,Grapefruit Sparkling Water,Seedless Red Grapes
28921,44987,13176,0.7592216610066861,Heavy Whipping Cream,Bag of Organic Bananas
8386,1940,13176,0.759198836882678,Organic 2% Reduced Fat Milk,Bag of Organic Bananas
11729,46802,44142,0.7591593606995606,Pineapple Chunks,Red Onion
39354,19677,24964,0.7590676601766635,Original Pure Creamy Almond Milk,Organic Garlic
9611,43122,4605,0.7590356342605079,Organic Bartlett Pear,Yellow Onions
7617,33754,26369,0.7589849473617009,Total 2% with Strawberry Lowfat Greek Strained Yogurt,Organic Roma Tomato
24695,10957,18523,0.7589762525879802,Fridge Pack Cola,Total 2% All Natural Greek Strained Yogurt with Honey
10950,44683,46667,0.7589661699013505,Brussels Sprouts,Organic Ginger Root
19776,20119,15290,0.7589211762465263,Sparkling Water Berry,Orange Bell Pepper
22750,2078,41290,0.7588480489077469,Unsalted Pure Irish Butter,Lemonade
9877,39475,16797,0.7587347357061366,Total Greek Strained Yogurt,Strawberries
11249,30776,34358,0.7586143722317716,Organic Raw Kombucha Gingerade,Garlic
28618,14084,17600,0.7585660801309034,Organic Unsweetened Vanilla Almond Milk,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry"
1596,11520,24852,0.7585308151308696,Large Alfresco Eggs,Banana
19944,47672,49683,0.7585024887383838,Uncured Hickory Smoked Sunday Bacon,Cucumber Kirby
34850,30169,43772,0.7584851385957839,Total 2% All Natural Plain Greek Yogurt,Cherubs Heavenly Salad Tomatoes
12761,43789,5077,0.7584724065773639,Organic Basil,100% Whole Wheat Bread
26179,890,196,0.7583592638691323,Organic Diced Tomatoes,Soda
4933,5479,21709,0.7583221837481274,Italian Sparkling Mineral Water,Sparkling Lemon Water
5759,42736,3957,0.7583137569535968,Unsalted Butter,100% Raw Coconut Water
25480,13646,25890,0.758251404494382,Lemon Hummus,Boneless Skinless Chicken Breasts
4982,9387,37646,0.7582322626615526,Granny Smith Apples,Organic Gala Apples
12080,5212,25146,0.7582311842771935,Watermelon Chunks,Original Orange Juice
33987,35547,11520,0.7582266108061896,Organic Baby Kale,Large Alfresco Eggs
35925,35561,26165,0.7581941166797772,Organic Tortilla Chips,Electrolyte Enhanced Water
3941,33000,28204,0.7581719783523752,Pure Irish Butter,Organic Fuji Apple
8469,1940,33731,0.7581530888596105,Organic 2% Reduced Fat Milk,Grated Parmesan
41568,48745,40396,0.7581530095830971,Globe Eggplant,Guacamole
4533,19348,22825,0.7581456288884413,Fat Free Milk,Organic D'Anjou Pears
32966,41665,5785,0.7580853134927917,Organic Mexican Blend Finely Shredded Cheese,Organic Reduced Fat 2% Milk
41416,48745,3957,0.7580717934063875,Globe Eggplant,100% Raw Coconut Water
24160,16083,5785,0.7579673419220644,Organic Large Brown Eggs,Organic Reduced Fat 2% Milk
3310,47144,5785,0.7578695396843971,Unsweetened Original Almond Breeze Almond Milk,Organic Reduced Fat 2% Milk
7497,260,5025,0.7578433574989593,Cantaloupe,Green Onions
10865,26165,43772,0.7577873601794125,Electrolyte Enhanced Water,Cherubs Heavenly Salad Tomatoes
15016,35921,17948,0.7576991063973423,Organic Large Grade A Brown Eggs,Frozen Organic Wild Blueberries
28030,5782,33198,0.7576738681002916,Grade A Large White Eggs,Sparkling Natural Mineral Water
22259,45603,37687,0.7574948646683074,Trilogy Kombucha Drink,Organic Spring Mix
17748,40174,23288,0.757455767110414,2% Reduced Fat Organic Milk,Distilled Water
37835,44422,43789,0.7574140114521907,Organic Old Fashioned Rolled Oats,Organic Basil
8997,43772,16759,0.7573736613648445,Cherubs Heavenly Salad Tomatoes,Organic Carrot Bunch
3254,47144,24964,0.7573419764023755,Unsweetened Original Almond Breeze Almond Milk,Organic Garlic
28802,40396,260,0.7572402191324659,Guacamole,Cantaloupe
677,19660,39275,0.7571670565791411,Spring Water,Organic Blueberries
22172,45603,40706,0.7571314830857501,Trilogy Kombucha Drink,Organic Grape Tomatoes
9553,17948,9387,0.7571189386282785,Frozen Organic Wild Blueberries,Granny Smith Apples
39584,19677,20082,0.757108410565167,Original Pure Creamy Almond Milk,Organic Whole Milk with DHA Omega-3
23353,40723,41844,0.7569208585214353,Organic Cripps Pink Apples,Honey Nut Cheerios
3023,9839,4605,0.7568969513152277,Organic Broccoli,Yellow Onions
37957,37158,16797,0.7568963916328397,Chicken & Maple Breakfast Sausage,Strawberries
13522,18523,6046,0.7568707924997978,Total 2% All Natural Greek Strained Yogurt with Honey,Boneless Skinless Chicken Breast
34581,13249,19678,0.7568532785880691,Skim Milk,Organic Russet Potato
39491,19677,24830,0.7568261180929203,Original Pure Creamy Almond Milk,Organic Romaine
15077,43768,43352,0.7566991311735557,Organic Bell Pepper,Raspberries
11027,26620,13176,0.7566954275212239,Peach Pear Flavored Sparkling Water,Bag of Organic Bananas
4693,28199,19660,0.7565621093652559,"Clementines, Bag",Spring Water
19718,20119,40706,0.7565417461606382,Sparkling Water Berry,Organic Grape Tomatoes
7091,20842,5785,0.7564664164925159,Total 0% Greek Yogurt,Organic Reduced Fat 2% Milk
23688,47977,27086,0.7564266703911481,Grapefruit Sparkling Water,Half & Half
9853,21405,33754,0.7562806548711012,"Organic Red Radish, Bunch",Total 2% with Strawberry Lowfat Greek Strained Yogurt
21900,49520,18523,0.7561995102004632,Orange Sparkling Water,Total 2% All Natural Greek Strained Yogurt with Honey
29607,31040,46969,0.7561254960766317,Sea Salt Pita Chips,Organic Bosc Pear
31478,13198,20995,0.7559686340404677,85% Lean Ground Beef,Organic Broccoli Florets
6362,32655,28985,0.7559636587005447,Organic Large Grade AA Brown Eggs,Michigan Organic Kale
37262,24024,43772,0.7559493967361717,1% Lowfat Milk,Cherubs Heavenly Salad Tomatoes
39699,28156,9839,0.7558594442278382,Total 0% Nonfat Plain Greek Yogurt,Organic Broccoli
20631,2086,19678,0.7558360026759884,Sustainably Soft Bath Tissue,Organic Russet Potato
28279,26790,20114,0.7557713981938362,Organic AppleApple,Jalapeno Peppers
30563,45,35939,0.7557711871781282,European Cucumber,Organic Jalapeno Pepper
14682,43154,26165,0.7557601066743846,Sparkling Mineral Water,Electrolyte Enhanced Water
3677,16759,42265,0.7557081405817505,Organic Carrot Bunch,Organic Baby Carrots
10829,26165,14947,0.7556842956495403,Electrolyte Enhanced Water,Pure Sparkling Water
3094,28842,22935,0.7555865136408658,Bunched Cilantro,Organic Yellow Onion
36930,43713,34358,0.7555799147428445,Organic Creamy Peanut Butter,Garlic
14436,23288,23909,0.7555715487842686,Distilled Water,2% Reduced Fat Milk
4948,5479,28199,0.7555635813769076,Italian Sparkling Mineral Water,"Clementines, Bag"
36742,6104,36695,0.7555432918049825,Whole Milk Plain Yogurt,Organic Hothouse Cucumbers
16406,32864,5025,0.7555247028396308,Organic Baby Rainbow Carrots,Green Onions
15263,48205,27104,0.7554531704121158,Spinach,Fresh Cauliflower
44296,33768,41950,0.7553954883406089,Sinfully Sweet Campari Tomatoes,Organic Tomato Cluster
39122,43086,39928,0.7552961333614711,Super Greens Salad,Organic Kiwi
10294,2295,39475,0.7552189129230464,Yellow Bell Pepper,Total Greek Strained Yogurt
44212,13535,7948,0.7552136593226115,Organic Medium Salsa,Organic Unsalted Butter
41891,6348,44422,0.7551961080511592,Mini Original Babybel Cheese,Organic Old Fashioned Rolled Oats
23183,48364,28289,0.7551403553423873,Sweet Onion,Organic Shredded Carrots
33833,37710,32689,0.755078284923928,Trail Mix,Romaine Hearts
33488,4562,27344,0.7549928170701816,English Seedless Cucumber,Uncured Genoa Salami
7007,42828,37687,0.7549146562730585,Whipped Cream Cheese,Organic Spring Mix
23171,48364,40310,0.7548291112753928,Sweet Onion,Oven Roasted Turkey Breast
40679,28993,49520,0.7548277197057686,Iceberg Lettuce,Orange Sparkling Water
14442,23288,27344,0.7548204836264314,Distilled Water,Uncured Genoa Salami
34714,13249,35547,0.7548006686116221,Skim Milk,Organic Baby Kale
27327,47630,29487,0.7547839713731541,Medium Navel Orange,Roma Tomato
38287,15937,9076,0.7547366463062112,Shallot,Blueberries
13716,40310,5876,0.754668372537898,Oven Roasted Turkey Breast,Organic Lemon
311,28204,39275,0.7546555525604606,Organic Fuji Apple,Organic Blueberries
78,22935,24852,0.7546194132327831,Organic Yellow Onion,Banana
5986,42585,9387,0.7545634799839107,Organic Extra Firm Tofu,Granny Smith Apples
33129,41665,39993,0.7545497869818428,Organic Mexican Blend Finely Shredded Cheese,Vine Ripe Tomatoes
16351,32864,9076,0.7545105757217253,Organic Baby Rainbow Carrots,Blueberries
21570,5258,39877,0.7543625551915262,Sparkling Water,Organic Granny Smith Apple
42386,40545,24799,0.7543215289778442,Berry Medley,Vanilla Skyr Nonfat Yogurt
27117,39993,33000,0.7543052003410059,Vine Ripe Tomatoes,Pure Irish Butter
26343,28934,27966,0.7542829270364705,Frozen Broccoli Florets,Organic Raspberries
30786,14233,33120,0.7541153536728757,Natural Artesian Water,Organic Egg Whites
39157,43086,28199,0.7539970344048811,Super Greens Salad,"Clementines, Bag"
5733,42736,39928,0.7539665538484496,Unsalted Butter,Organic Kiwi
24323,1511,22935,0.7538372430774882,2% Reduced Fat DHA Omega-3 Reduced Fat Milk,Organic Yellow Onion
10543,25146,20995,0.7537521815008725,Original Orange Juice,Organic Broccoli Florets
13455,18523,33000,0.7537482962289868,Total 2% All Natural Greek Strained Yogurt with Honey,Pure Irish Butter
33215,21019,39928,0.7536822527346303,Roasted Red Pepper Hummus,Organic Kiwi
40838,41149,46906,0.7536810419611876,Organic Riced Cauliflower,Grape White/Green Seedless
18926,42450,39275,0.7536585298510966,Macaroni & Cheese,Organic Blueberries
37635,47141,47630,0.7536489578823674,Cola,Medium Navel Orange
22182,45603,31717,0.753619549876348,Trilogy Kombucha Drink,Organic Cilantro
13880,10246,45066,0.7535853077607123,Organic Celery Hearts,Honeycrisp Apple
4250,27156,33198,0.7535594295007787,Organic Black Beans,Sparkling Natural Mineral Water
15374,48205,26620,0.7534769813309622,Spinach,Peach Pear Flavored Sparkling Water
40504,28993,28985,0.753314605720104,Iceberg Lettuce,Michigan Organic Kale
31746,36070,28849,0.7532966289964261,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",No Salt Added Black Beans
22982,25466,24799,0.7532568549778756,Water,Vanilla Skyr Nonfat Yogurt
43356,24561,28993,0.7532529748106939,Organic Cheese Frozen Pizza,Iceberg Lettuce
12201,6046,24489,0.7532133786043712,Boneless Skinless Chicken Breast,Organic Whole Strawberries
42628,329,18362,0.7530958616267661,Organic Whole Grassmilk Milk,Organic Bread with 21 Whole Grains
1566,34126,43352,0.753032853399688,Organic Italian Parsley Bunch,Raspberries
26883,21376,31506,0.7530135903988842,Pretzel Crisps Original Deli Style Pretzel Crackers,Extra Virgin Olive Oil
21676,5258,44683,0.7529803545970948,Sparkling Water,Brussels Sprouts
31364,39619,14084,0.7529291771999944,Organic Tomato Basil Pasta Sauce,Organic Unsweetened Vanilla Almond Milk
1621,11520,28204,0.752924691201377,Large Alfresco Eggs,Organic Fuji Apple
